0, 2.306483268737793
1, 2.2607614994049072
2, 2.125232219696045
3, 2.1746573448181152
4, 2.1169376373291016
5, 2.1021249294281006
6, 2.1125130653381348
7, 2.169452667236328
8, 2.1225452423095703
9, 2.1040499210357666
10, 2.0927841663360596
11, 2.192319631576538
12, 2.117434501647949
13, 2.1568713188171387
14, 2.1214678287506104
15, 2.11995530128479
16, 2.1694741249084473
17, 2.106826066970825
18, 2.09863543510437
19, 2.198901414871216
20, 2.1180899143218994
21, 2.177363157272339
22, 2.1142220497131348
23, 2.1754257678985596
24, 2.110224485397339
25, 2.1243679523468018
26, 2.194629192352295
27, 2.1793131828308105
28, 2.1999239921569824
29, 2.124086618423462
30, 2.1190221309661865
31, 2.195370674133301
32, 2.113304853439331
33, 2.119049310684204
34, 2.1250505447387695
35, 2.1177127361297607
36, 2.1746339797973633
37, 2.1229610443115234
38, 2.260193109512329
39, 2.1393027305603027
40, 2.1652755737304688
41, 2.126694917678833
42, 2.1960582733154297
43, 2.1841542720794678
44, 2.1275634765625
45, 2.1831324100494385
46, 2.190413475036621
47, 2.124446392059326
48, 2.201425552368164
49, 2.1925289630889893
