0, 1.080693244934082
1, 1.11783766746521
2, 1.1050472259521484
3, 1.016390085220337
4, 1.090108871459961
5, 1.0994062423706055
6, 1.0959014892578125
7, 1.0054864883422852
8, 1.0888404846191406
9, 1.09718656539917
10, 1.102790355682373
11, 1.0157687664031982
12, 1.101318359375
13, 1.0166246891021729
14, 1.0943965911865234
15, 1.007361888885498
16, 1.006213903427124
17, 1.0161030292510986
18, 1.1021780967712402
19, 1.104581356048584
20, 1.011260986328125
21, 1.0998826026916504
22, 1.0955750942230225
23, 1.0920162200927734
24, 1.105262041091919
25, 1.0079383850097656
26, 1.0174875259399414
27, 1.1016700267791748
28, 1.0914666652679443
29, 1.090820074081421
30, 1.1052989959716797
31, 1.0955655574798584
32, 1.1058578491210938
33, 1.1033005714416504
34, 1.0038251876831055
35, 1.0881764888763428
36, 1.012247085571289
37, 1.0100674629211426
38, 1.096618413925171
39, 1.0141377449035645
40, 1.1084446907043457
41, 1.097212553024292
42, 1.015930414199829
43, 1.0921783447265625
44, 1.084183692932129
45, 1.021268367767334
46, 1.0884041786193848
47, 1.1008222103118896
48, 1.001490831375122
49, 1.0992867946624756
