0, 8.100467205047607
1, 8.682978630065918
2, 8.301310062408447
3, 8.198407411575317
4, 7.9935455322265625
5, 7.597462177276611
6, 8.222503423690796
7, 7.920986175537109
8, 8.497665405273438
9, 8.300696611404419
10, 8.38144564628601
11, 8.413969278335571
12, 8.391635179519653
13, 8.205279350280762
14, 8.28225588798523
15, 8.809072256088257
16, 8.296967506408691
17, 8.195675134658813
18, 8.214952230453491
19, 8.386671781539917
20, 8.308886528015137
21, 8.18865966796875
22, 8.309739828109741
23, 8.183109998703003
24, 8.499524354934692
25, 8.420228242874146
26, 8.323744535446167
27, 8.321764469146729
28, 8.587741136550903
29, 8.012652158737183
30, 8.099690675735474
31, 8.021072149276733
32, 8.38296127319336
33, 8.61426067352295
34, 8.483646869659424
35, 8.102754354476929
36, 8.103540897369385
37, 8.207814693450928
38, 8.395112991333008
39, 8.195314168930054
40, 8.00196886062622
41, 7.983285427093506
42, 8.30724287033081
43, 7.9983971118927
44, 8.103901624679565
45, 8.103136539459229
46, 8.303382635116577
47, 8.083913803100586
48, 8.014707565307617
49, 8.114171028137207
