0, 2.449261426925659
1, 2.4087467193603516
2, 2.1472415924072266
3, 2.3861069679260254
4, 2.2048163414001465
5, 2.1622352600097656
6, 2.1057019233703613
7, 2.118227481842041
8, 2.463313579559326
9, 2.155935525894165
10, 2.1462371349334717
11, 2.4158740043640137
12, 2.134943962097168
13, 2.383220911026001
14, 2.1378490924835205
15, 2.113142490386963
16, 2.182328462600708
17, 2.4589805603027344
18, 2.4348483085632324
19, 2.1157703399658203
20, 2.075458526611328
21, 2.087613344192505
22, 2.089958906173706
23, 2.0806632041931152
24, 2.0617361068725586
25, 2.0444366931915283
26, 2.0701301097869873
27, 2.0835013389587402
28, 2.0675041675567627
29, 2.1774303913116455
30, 2.2438390254974365
31, 2.185466766357422
32, 2.1807823181152344
33, 2.6620054244995117
34, 2.200171947479248
35, 2.125396728515625
36, 2.0928454399108887
37, 2.116039752960205
38, 2.0817301273345947
39, 2.0486578941345215
40, 2.051562786102295
41, 2.0851194858551025
42, 2.0573644638061523
43, 2.061110496520996
44, 2.0874345302581787
45, 2.0738208293914795
46, 2.11291241645813
47, 2.073587656021118
48, 2.055022716522217
49, 2.3605120182037354
