0, 4.70785927772522
1, 4.89581298828125
2, 4.80167293548584
3, 4.798839807510376
4, 4.810540676116943
5, 4.696155548095703
6, 4.786353349685669
7, 4.708932161331177
8, 4.79474663734436
9, 4.809606313705444
10, 4.7841362953186035
11, 4.7151923179626465
12, 4.798122406005859
13, 4.90405011177063
14, 4.891888856887817
15, 4.802551507949829
16, 4.917346954345703
17, 4.796453475952148
18, 4.799711465835571
19, 4.887500524520874
20, 4.708444356918335
21, 4.993089437484741
22, 4.900688648223877
23, 4.814209461212158
24, 4.9928083419799805
25, 4.906925916671753
26, 4.717485427856445
27, 4.8065690994262695
28, 5.009908437728882
29, 4.906805515289307
30, 4.7920167446136475
31, 4.89525294303894
32, 4.803610801696777
33, 4.896600008010864
34, 5.101442575454712
35, 5.001704931259155
36, 4.608402967453003
37, 4.902109861373901
38, 4.794982194900513
39, 4.803972005844116
40, 4.796569108963013
41, 4.814481496810913
42, 4.802613258361816
43, 4.999570369720459
44, 4.79631781578064
45, 5.09535026550293
46, 4.909942626953125
47, 4.900736331939697
48, 4.799522638320923
49, 4.899873971939087
