0, 1.2140333652496338
1, 1.2246050834655762
2, 1.1935648918151855
3, 1.5078532695770264
4, 1.2529692649841309
5, 1.5552952289581299
6, 1.1991016864776611
7, 1.187147617340088
8, 1.168168544769287
9, 1.1703951358795166
10, 1.1673245429992676
11, 1.1862635612487793
12, 1.2110581398010254
13, 1.1775670051574707
14, 1.1960697174072266
15, 1.1750671863555908
16, 1.1982066631317139
17, 1.1720638275146484
18, 1.124912977218628
19, 1.1534943580627441
20, 1.1818997859954834
21, 1.2290666103363037
22, 1.126767635345459
23, 1.124006748199463
24, 1.1217052936553955
25, 1.1060082912445068
26, 1.1371135711669922
27, 1.1218304634094238
28, 1.1324303150177002
29, 1.1006953716278076
30, 1.1930418014526367
31, 1.2379868030548096
32, 1.507124423980713
33, 1.4728338718414307
34, 1.271681785583496
35, 1.7271652221679688
36, 1.749344825744629
37, 1.2012627124786377
38, 1.1547386646270752
39, 1.1666078567504883
40, 1.3499383926391602
41, 1.215372085571289
42, 1.1734941005706787
43, 1.2393088340759277
44, 1.2762656211853027
45, 1.385291337966919
46, 1.193082571029663
47, 1.256331205368042
48, 1.4696006774902344
49, 1.3468565940856934
