0, 3.7191388607025146
1, 3.586177349090576
2, 3.5093092918395996
3, 3.4837357997894287
4, 3.586948871612549
5, 3.509248971939087
6, 3.482041358947754
7, 3.424548387527466
8, 3.5808510780334473
9, 3.6271681785583496
10, 3.677880048751831
11, 3.611682891845703
12, 3.6009461879730225
13, 3.6632490158081055
14, 3.6061718463897705
15, 3.6107776165008545
16, 3.6193251609802246
17, 3.607679605484009
18, 3.612354278564453
19, 3.612929582595825
20, 3.605947494506836
21, 3.60595440864563
22, 3.699429988861084
23, 3.6883814334869385
24, 3.682206869125366
25, 3.6361539363861084
26, 3.668503522872925
27, 3.6210522651672363
28, 3.678711175918579
29, 3.615311622619629
30, 3.68916654586792
31, 3.612748146057129
32, 3.675384044647217
33, 3.700538396835327
34, 3.627537727355957
35, 3.662137031555176
36, 3.743964433670044
37, 3.6480956077575684
38, 3.6879870891571045
39, 3.685424327850342
40, 3.6875011920928955
41, 3.7015819549560547
42, 3.6341404914855957
43, 3.680893659591675
44, 3.7810235023498535
45, 3.6890034675598145
46, 3.8115415573120117
47, 3.7166037559509277
48, 3.702254056930542
49, 3.7878057956695557
