0, 0.3037595748901367
1, 0.29334425926208496
2, 0.2743110656738281
3, 0.2656130790710449
4, 0.2617490291595459
5, 0.26273345947265625
6, 0.26301097869873047
7, 0.2614881992340088
8, 0.2662942409515381
9, 0.26175737380981445
10, 0.2664611339569092
11, 0.2639939785003662
12, 0.2718656063079834
13, 0.26465654373168945
14, 0.2630760669708252
15, 0.26349878311157227
16, 0.2665541172027588
17, 0.2674412727355957
18, 0.2745790481567383
19, 0.2653934955596924
20, 0.2824070453643799
21, 0.3335270881652832
22, 0.2614126205444336
23, 0.26476263999938965
24, 0.26540231704711914
25, 0.27727246284484863
26, 0.26375699043273926
27, 0.282179594039917
28, 0.4282658100128174
29, 0.5599689483642578
30, 0.5976510047912598
31, 0.36159420013427734
32, 0.2813389301300049
33, 0.27904772758483887
34, 0.26125502586364746
35, 0.25992798805236816
36, 0.267683744430542
37, 0.26661229133605957
38, 0.2598438262939453
39, 0.2631797790527344
40, 0.2632598876953125
41, 0.2660667896270752
42, 0.25992393493652344
43, 0.25759434700012207
44, 0.2730751037597656
45, 0.26053309440612793
46, 0.2688159942626953
47, 0.2639191150665283
48, 0.27324604988098145
49, 0.2705812454223633
