0, 1.430232048034668
1, 1.4938933849334717
2, 1.4162399768829346
3, 1.4937269687652588
4, 1.4020347595214844
5, 1.4054114818572998
6, 1.3935387134552002
7, 1.3918452262878418
8, 1.4092533588409424
9, 1.471895694732666
10, 1.414581060409546
11, 1.4370274543762207
12, 1.4535119533538818
13, 1.4035403728485107
14, 1.384814739227295
15, 1.4150593280792236
16, 1.494720220565796
17, 1.4063844680786133
18, 1.463533639907837
19, 1.4013173580169678
20, 1.4115488529205322
21, 1.4045958518981934
22, 1.3934812545776367
23, 1.3889360427856445
24, 1.4150254726409912
25, 1.416135311126709
26, 1.4917325973510742
27, 1.4711976051330566
28, 1.3032479286193848
29, 1.243271827697754
30, 1.3873000144958496
31, 1.3917527198791504
32, 1.3958587646484375
33, 1.3864879608154297
34, 1.4192934036254883
35, 1.4086856842041016
36, 1.4046635627746582
37, 1.475545883178711
38, 1.3910036087036133
39, 1.4117438793182373
40, 1.4221618175506592
41, 1.3910021781921387
42, 1.4693377017974854
43, 1.4083242416381836
44, 1.4135353565216064
45, 1.3944973945617676
46, 1.3977997303009033
47, 1.3952374458312988
48, 1.4035906791687012
49, 1.401968240737915
