0, 0.5920066833496094
1, 0.6239519119262695
2, 0.5973100662231445
3, 0.6053664684295654
4, 0.6054267883300781
5, 0.5975682735443115
6, 0.6030194759368896
7, 0.6095526218414307
8, 0.6014671325683594
9, 0.6123764514923096
10, 0.6188540458679199
11, 0.560577392578125
12, 0.5722317695617676
13, 0.5691239833831787
14, 0.5792603492736816
15, 0.583127498626709
16, 0.626950740814209
17, 0.61116623878479
18, 0.6077067852020264
19, 0.6187150478363037
20, 0.6013627052307129
21, 0.5951070785522461
22, 0.6049416065216064
23, 0.6064975261688232
24, 0.6047182083129883
25, 0.6022460460662842
26, 0.6216981410980225
27, 0.5876262187957764
28, 0.6289660930633545
29, 0.6029129028320312
30, 0.6032364368438721
31, 0.6263577938079834
32, 0.6169781684875488
33, 0.6037349700927734
34, 0.6238946914672852
35, 0.6023349761962891
36, 0.5836162567138672
37, 0.5973982810974121
38, 0.5988056659698486
39, 0.609276533126831
40, 0.6161763668060303
41, 0.6123170852661133
42, 0.6207675933837891
43, 0.602128267288208
44, 0.6020214557647705
45, 0.6069023609161377
46, 0.6230494976043701
47, 0.6115138530731201
48, 0.611151933670044
49, 0.6121819019317627
